Kind,Name,CountClassDerived,CountDeclMethodAll,CountDeclMethod,CountLine,CountLineCode,CountLineComment,MaxInheritanceTree,RatioCommentToCode,PercentLackOfCohesion
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setAutomaticReconnect",,,,24,3,21,,7.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setAutomaticReconnectDelay",,,,15,4,11,,2.75,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setCleanStart",,,,58,3,55,,18.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setConnectionTimeout",,,,16,6,10,,1.67,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setCustomWebSocketHeaders",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setExecutorServiceTimeout",,,,10,3,7,,2.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setHttpsHostnameVerificationEnabled",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setKeepAliveInterval",,,,24,6,18,,3.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setMaxReconnectDelay",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setMaximumPacketSize",,,,17,3,14,,4.67,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setPassword",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setReceiveMaximum",,,,20,6,14,,2.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setRequestProblemInfo",,,,17,3,14,,4.67,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setRequestResponseInfo",,,,16,3,13,,4.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setSSLHostnameVerifier",,,,14,3,11,,3.67,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setSSLProperties",,,,76,3,73,,24.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setSendReasonMessages",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setServerURIs",,,,56,6,50,,8.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setSessionExpiryInterval",,,,22,3,19,,6.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setSocketFactory",,,,12,3,9,,3.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setTopicAliasMaximum",,,,19,6,13,,2.17,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setUseSubscriptionIdentifiers",,,,16,3,13,,4.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setUserName",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setUserProperties",,,,10,3,7,,2.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setWill",,,,20,9,12,,1.33,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.setWillMessageProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.toString",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptions.useSubscriptionIdentifiers",,,,9,3,6,,2.00,
Public Class,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder",0,32,20,102,81,0,1,0.00,0
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.MqttConnectionOptionsBuilder",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.authData",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.authMethod",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.automaticReconnect",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.automaticReconnectDelay",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.build",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.cleanStart",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.connectionTimeout",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.keepAliveInterval",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.maximumPacketSize",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.password",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.requestProblemInfo",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.requestReponseInfo",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.serverURI",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.serverURIs",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.sessionExpiryInterval",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.topicAliasMaximum",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.userProperties",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.username",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttConnectionOptionsBuilder.will",,,,4,4,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.client.MqttDeliveryToken",0,34,4,51,14,32,2,2.29,0
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttDeliveryToken.MqttDeliveryToken",,,,3,3,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttDeliveryToken.MqttDeliveryToken",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDeliveryToken.getMessage",,,,11,3,8,,2.67,
Protected Method,"org.eclipse.paho.mqttv5.client.MqttDeliveryToken.setMessage",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse",0,20,8,89,38,42,1,1.11,62
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.MqttDisconnectResponse",,,,10,3,7,,2.33,
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.MqttDisconnectResponse",,,,21,7,14,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.getException",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.getReasonString",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.getReturnCode",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.getServerReference",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.getUserProperties",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttDisconnectResponse.toString",,,,5,5,0,,0.00,
Public Interface,"org.eclipse.paho.mqttv5.client.MqttPingSender",1,4,4,29,5,20,0,4.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.MqttPingSender.init",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.MqttPingSender.schedule",,,,7,1,6,,6.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.MqttPingSender.start",,,,4,1,3,,3.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.MqttPingSender.stop",,,,5,1,4,,4.00,
Public Class,"org.eclipse.paho.mqttv5.client.MqttToken",1,30,18,105,57,28,1,0.49,5
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttToken.MqttToken",,,,3,3,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttToken.MqttToken",,,,2,2,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getActionCallback",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getClient",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getException",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getGrantedQos",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getMessageId",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getMessageProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getReasonCodes",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getResponse",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getSessionPresent",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getTopics",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.getUserContext",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.isComplete",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.setActionCallback",,,,4,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.setUserContext",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.waitForCompletion",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttToken.waitForCompletion",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.client.MqttTopic",0,18,6,116,31,76,1,2.45,66
Public Constructor,"org.eclipse.paho.mqttv5.client.MqttTopic.MqttTopic",,,,10,4,6,,1.50,
Private Method,"org.eclipse.paho.mqttv5.client.MqttTopic.createPublish",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.client.MqttTopic.getName",,,,8,3,5,,1.67,
Public Method,"org.eclipse.paho.mqttv5.client.MqttTopic.publish",,,,30,7,23,,3.29,
Public Method,"org.eclipse.paho.mqttv5.client.MqttTopic.publish",,,,23,7,16,,2.29,
Public Method,"org.eclipse.paho.mqttv5.client.MqttTopic.toString",,,,8,3,5,,1.67,
Public Class,"org.eclipse.paho.mqttv5.client.TimerPingSender",0,17,5,107,68,28,1,0.41,48
Private Class,"org.eclipse.paho.mqttv5.client.TimerPingSender.PingRunnable",0,13,1,12,10,1,1,0.10,0
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.PingRunnable.run",,,,8,7,1,,0.14,
Private Class,"org.eclipse.paho.mqttv5.client.TimerPingSender.PingTask",0,17,1,10,8,1,1,0.13,0
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.PingTask.run",,,,6,5,1,,0.20,
Public Constructor,"org.eclipse.paho.mqttv5.client.TimerPingSender.TimerPingSender",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.init",,,,8,8,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.schedule",,,,7,7,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.start",,,,14,10,3,,0.30,
Public Method,"org.eclipse.paho.mqttv5.client.TimerPingSender.stop",,,,14,13,1,,0.08,
Package,"org.eclipse.paho.mqttv5.client.alpha",,,110,2020,537,1276,,2.38,
Public Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient",1,31,21,501,28,450,1,16.07,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect",,,,13,1,12,,12.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect",,,,13,1,12,,12.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect",,,,21,1,20,,20.00,
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.connect.C",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect",,,,13,1,12,,12.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect",,,,15,1,14,,14.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect",,,,16,1,14,,14.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect",,,,34,1,33,,33.00,
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnect.C",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnectForcibly",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnectForcibly",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.disconnectForcibly",,,,13,1,12,,12.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish",,,,22,2,20,,10.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish",,,,25,2,23,,11.50,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish",,,,16,1,15,,15.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish",,,,65,2,63,,31.50,
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.publish.C",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,15,1,14,,14.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,19,2,17,,8.50,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,14,1,13,,13.00,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,105,2,103,,51.50,
Public Abstract Generic Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,14,1,13,,13.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe",,,,11,1,10,,10.00,
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttAsyncClient.subscribe.C",0,0,0,0,0,0,1,0.00,0
Public Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient",0,22,12,240,14,214,1,15.29,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.connect",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.connect",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.connectWithResult",,,,12,1,11,,11.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.disconnect",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.disconnect",,,,20,1,19,,19.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.disconnectForcibly",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.disconnectForcibly",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.disconnectForcibly",,,,13,1,12,,12.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.subscribe",,,,11,1,10,,10.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.subscribe",,,,10,1,9,,9.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.subscribe",,,,14,1,13,,13.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttClient.subscribe",,,,94,1,93,,93.00,
Public Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient",2,10,10,96,12,74,0,6.17,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.close",,,,7,1,6,,6.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getClientId",,,,9,1,8,,8.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getPendingDeliveryTokens",,,,13,1,12,,12.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getServerURI",,,,9,1,8,,8.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getSubscribers",,,,6,1,5,,5.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getSubscribers",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.getSubscribers",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.isConnected",,,,6,1,5,,5.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.messageArrivedComplete",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttCommonClient.setManualAcks",,,,10,1,9,,9.00,
Public Generic Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttDeliveryToken",1,5,1,12,3,8,1,2.67,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttDeliveryToken.C",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttDeliveryToken.getMessage",,,,9,1,8,,8.00,
Public Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessage",2,3,3,27,5,18,0,3.60,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessage.getQos",,,,6,1,5,,5.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessage.isRetained",,,,10,1,9,,9.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessage.payload",,,,5,1,4,,4.00,
Public Class,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder",0,22,10,116,54,48,1,0.89,56
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.build",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.fromMessage",,,,6,6,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.retained",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withPayload",,,,11,3,8,,2.67,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withPayload",,,,15,7,8,,1.14,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withPayload",,,,13,7,6,,0.86,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withQoS",,,,7,7,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withSafePayload",,,,12,4,8,,2.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withSafePayload",,,,14,4,10,,2.50,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttMessageBuilder.withSafePayload",,,,12,4,8,,2.00,
Public Generic Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttSubscriptionToken",1,7,3,32,5,24,1,4.80,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttSubscriptionToken.C",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttSubscriptionToken.getStream",,,,18,1,17,,17.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttSubscriptionToken.getTopics",,,,8,1,7,,7.00,
Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttSubscriptionToken.getUnsubscribePromise",,,,1,1,0,,0.00,
Public Generic Interface,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken",3,4,4,32,6,20,0,3.33,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.C",0,0,0,0,0,0,1,0.00,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.T",0,0,0,0,0,0,1,0.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.getClient",,,,6,1,5,,5.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.getMessageId",,,,9,1,8,,8.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.getPromise",,,,1,1,0,,0.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IMqttToken.getUserContext",,,,9,1,7,,7.00,
Public Generic Interface,"org.eclipse.paho.mqttv5.client.alpha.IReceivedMessage",1,6,3,15,5,6,1,1.20,0
TypeVariable,"org.eclipse.paho.mqttv5.client.alpha.IReceivedMessage.C",0,0,0,0,0,0,1,0.00,0
Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IReceivedMessage.getTopic",,,,1,1,0,,0.00,
Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IReceivedMessage.getUserContext",,,,1,1,0,,0.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.client.alpha.IReceivedMessage.isDuplicate",,,,7,1,6,,6.00,
Public Class,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient",0,44,32,356,283,2,1,0.01,86
Static Class,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.Callback",0,15,3,23,17,0,1,0.00,33
Public Constructor,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.Callback.Callback",,,,5,5,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.Callback.onFailure",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.Callback.onSuccess",,,,3,3,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.MqttAsyncClient",,,,10,8,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.close",,,,8,8,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect",,,,4,4,0,,0.00,
Public Generic Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect",,,,3,3,0,,0.00,
Public Generic Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect",,,,10,9,0,,0.00,
Lambda Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect.(lambda_expr_1)",,,,1,1,0,,0.00,
Lambda Method,"org.eclipse.paho.mqttv5.client.alpha.MqttAsyncClient.connect.(lambda_expr_2)",,,,1,1,0,,0.00,
