Kind,Name,CountLineComment,CountLineCode,RatioCommentToCode,PercentLackOfCohesion,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,CountLine,CountClassDerived
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.EventFiringWindow.setSize,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.close,0,3,0,,,,,3,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.createWebElement,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.executeAsyncScript,0,11,0,,,,,11,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.executeScript,0,11,0,,,,,11,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.extractInterfaces,0,9,0,,,,,10,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.extractInterfaces,1,8,0.13,,,,,9,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.findElement,0,6,0,,,,,6,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.findElements,0,10,0,,,,,10,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.get,0,5,0,,,,,5,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getCapabilities,0,7,0,,,,,7,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getCurrentUrl,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getKeyboard,0,7,0,,,,,7,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getMouse,0,7,0,,,,,7,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getPageSource,0,3,0,,,,,3,
Public Generic Method,org.openqa.selenium.support.events.EventFiringWebDriver.getScreenshotAs,0,10,0,,,,,11,
TypeVariable,org.openqa.selenium.support.events.EventFiringWebDriver.getScreenshotAs.X,0,0,0,0,0,0,1,0,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getTitle,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getTouch,0,7,0,,,,,7,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getWindowHandle,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getWindowHandles,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.getWrappedDriver,0,6,0,,,,,6,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.manage,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.navigate,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.perform,0,8,0,,,,,9,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.quit,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.register,4,4,1,,,,,8,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.resetInputState,0,8,0,,,,,9,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.switchTo,0,3,0,,,,,3,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.unpackWrappedArgs,1,7,0.14,,,,,8,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.unpackWrappedElement,0,21,0,,,,,21,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriver.unregister,4,4,1,,,,,8,
Private Method,org.openqa.selenium.support.events.EventFiringWebDriver.wrapResult,0,15,0,,,,,16,
Lambda Method,org.openqa.selenium.support.events.EventFiringWebDriver.wrapResult.(lambda_expr_1),0,1,0,,,,,1,
Public Class,org.openqa.selenium.support.events.EventFiringWebDriverTest,14,341,0.04,0,33,21,1,448,0
Private Static Class,org.openqa.selenium.support.events.EventFiringWebDriverTest.ChildDriver,0,1,0,0,29,0,2,1,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.alertEvents,0,21,0,,,,,26,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.changeValueEvent,0,21,0,,,,,28,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.clickEvent,0,16,0,,,,,21,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.findByEvent,4,27,0.15,,,,,32,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.getScreenshotAs,0,14,0,,,,,17,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.navigationEvents,8,33,0.24,,,,,38,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedElementInstanceFromEventCalls,0,14,0,,,,,19,
Class,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedElementInstanceFromEventCalls.MyListener,0,6,0,0,40,1,2,6,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedElementInstanceFromEventCalls.MyListener.beforeClickOn,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedInstanceFromEventCalls,1,15,0.07,,,,,19,
Class,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedInstanceFromEventCalls.MyListener,0,7,0,0,40,1,2,8,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToAccessWrappedInstanceFromEventCalls.MyListener.beforeNavigateTo,0,4,0,,,,,5,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldBeAbleToWrapSubclassesOfSomethingImplementingTheWebDriverInterface,1,3,0.33,,,,,4,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldCallListenersWhenAnExceptionIsThrown,0,14,0,,,,,20,
Lambda Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldCallListenersWhenAnExceptionIsThrown.(lambda_expr_1),0,1,0,,,,,1,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldFireEventsAroundGetText,0,19,0,,,,,24,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldReturnCapabilitiesWhenUnderlyingDriverImplementsInterfac,0,7,0,,,,,9,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldReturnLocatorFromToStringMethod,0,9,0,,,,,12,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldThrowExceptionWhenUnderlyingDriverDoesNotImplementInterfac,0,7,0,,,,,8,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldUnpackElementArgsWhenCallingScripts,0,11,0,,,,,14,
Anonymous Class,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldUnpackElementArgsWhenCallingScripts.(Anon_1),0,0,0,0,39,0,2,0,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldWrapElementFoundWhenCallingScripts,0,12,0,,,,,15,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldWrapMapsWithNullValues,0,12,0,,,,,14,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldWrapMultipleElementsFoundWhenCallingScripts,0,16,0,,,,,19,
Lambda Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.shouldWrapMultipleElementsFoundWhenCallingScripts.(lambda_expr_1),0,1,0,,,,,1,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.testShouldUnpackListOfElementArgsWhenCallingScripts,0,14,0,,,,,20,
Anonymous Class,org.openqa.selenium.support.events.EventFiringWebDriverTest.testShouldUnpackListOfElementArgsWhenCallingScripts.(Anon_2),0,0,0,0,39,0,2,0,0
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.testShouldUnpackMapOfElementArgsWhenCallingScripts,0,18,0,,,,,24,
Public Method,org.openqa.selenium.support.events.EventFiringWebDriverTest.windowEvent,0,14,0,,,,,18,
Public Interface,org.openqa.selenium.support.events.WebDriverEventListener,184,29,6.34,0,27,27,0,240,1
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterAlertAccept,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterAlertDismiss,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterChangeValueOf,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterClickOn,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterFindBy,9,1,9,,,,,10,
Abstract Generic Method,org.openqa.selenium.support.events.WebDriverEventListener.afterGetScreenshotAs,9,1,9,,,,,10,
TypeVariable,org.openqa.selenium.support.events.WebDriverEventListener.afterGetScreenshotAs.X,0,0,0,0,0,0,1,0,0
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterGetText,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterNavigateBack,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterNavigateForward,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterNavigateRefresh,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterNavigateTo,8,1,8,,,,,9,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterScript,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.afterSwitchToWindow,9,1,9,,,,,10,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeAlertAccept,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeAlertDismiss,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeChangeValueOf,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeClickOn,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeFindBy,9,1,9,,,,,10,
Abstract Generic Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeGetScreenshotAs,7,1,7,,,,,8,
TypeVariable,org.openqa.selenium.support.events.WebDriverEventListener.beforeGetScreenshotAs.X,0,0,0,0,0,0,1,0,0
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeGetText,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeNavigateBack,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeNavigateForward,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeNavigateRefresh,5,1,5,,,,,6,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeNavigateTo,7,1,7,,,,,8,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeScript,6,1,6,,,,,7,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.beforeSwitchToWindow,9,1,9,,,,,10,
Abstract Method,org.openqa.selenium.support.events.WebDriverEventListener.onException,6,1,6,,,,,7,
Package,org.openqa.selenium.support.events.internal,57,127,0.45,,,23,,218,
Public Class,org.openqa.selenium.support.events.internal.EventFiringKeyboard,3,22,0.14,50,16,4,1,30,0
Public Constructor,org.openqa.selenium.support.events.internal.EventFiringKeyboard.EventFiringKeyboard,0,5,0,,,,,6,
Public Method,org.openqa.selenium.support.events.internal.EventFiringKeyboard.pressKey,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringKeyboard.releaseKey,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringKeyboard.sendKeys,0,3,0,,,,,3,
Public Class,org.openqa.selenium.support.events.internal.EventFiringMouse,3,38,0.08,58,20,8,1,49,0
Public Constructor,org.openqa.selenium.support.events.internal.EventFiringMouse.EventFiringMouse,0,5,0,,,,,5,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.click,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.contextClick,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.doubleClick,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.mouseDown,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.mouseMove,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.mouseMove,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringMouse.mouseUp,0,3,0,,,,,3,
Public Class,org.openqa.selenium.support.events.internal.EventFiringTouch,3,50,0.06,60,23,11,1,65,0
Public Constructor,org.openqa.selenium.support.events.internal.EventFiringTouch.EventFiringTouch,0,5,0,,,,,5,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.doubleTap,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.down,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.flick,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.flick,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.longPress,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.move,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.scroll,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.scroll,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.singleTap,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.events.internal.EventFiringTouch.up,0,3,0,,,,,3,
Package,org.openqa.selenium.support.pagefactory,492,1491,0.33,,,135,,2371,
Public Abstract Class,org.openqa.selenium.support.pagefactory.AbstractAnnotations,18,4,4.5,0,14,2,1,25,3
Public Abstract Method,org.openqa.selenium.support.pagefactory.AbstractAnnotations.buildBy,6,1,6,,,,,7,
Public Abstract Method,org.openqa.selenium.support.pagefactory.AbstractAnnotations.isLookupCached,6,1,6,,,,,7,
Public Class,org.openqa.selenium.support.pagefactory.AjaxElementLocator,55,129,0.43,62,26,8,2,208,1
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.AjaxElementLocator,7,6,1.17,,,,,13,
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.AjaxElementLocator,0,9,0,,,,,9,
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.AjaxElementLocator,7,3,2.33,,,,,10,
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.AjaxElementLocator,0,7,0,,,,,7,
Private Static Class,org.openqa.selenium.support.pagefactory.AjaxElementLocator.NoSuchElementError,0,5,0,0,44,1,1,5,0
Private Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.NoSuchElementError.NoSuchElementError,0,3,0,,,,,3,
Private Class,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement,2,32,0.06,66,26,6,3,40,0
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.SlowLoadingElement,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.getElement,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.getLastException,0,3,0,,,,,3,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.isLoaded,1,11,0.09,,,,,12,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.load,1,2,0.5,,,,,3,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElement.sleepFor,0,3,0,,,,,3,
Private Class,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList,2,37,0.05,66,26,6,3,45,0
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.SlowLoadingElementList,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.getElements,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.getLastException,0,3,0,,,,,3,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.isLoaded,1,16,0.06,,,,,17,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.load,1,2,0.5,,,,,3,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.SlowLoadingElementList.sleepFor,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.findElement,5,10,0.5,,,,,15,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.findElements,5,8,0.63,,,,,13,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.isElementUsable,12,3,4,,,,,15,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocator.sleepFor,6,3,2,,,,,9,
Public Class,org.openqa.selenium.support.pagefactory.AjaxElementLocatorFactory,0,12,0,0,14,2,1,14,0
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocatorFactory.AjaxElementLocatorFactory,0,4,0,,,,,4,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorFactory.createLocator,0,3,0,,,,,3,
Public Class,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest,6,87,0.07,50,18,6,1,122,0
Private Class,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.MonkeyedAjaxElementLocator,0,11,0,0,28,2,3,13,0
Public Constructor,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.MonkeyedAjaxElementLocator.MonkeyedAjaxElementLocator,0,4,0,,,,,4,
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.MonkeyedAjaxElementLocator.sleepFor,0,4,0,,,,,4,
Private Static Class,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.Page,0,4,0,0,12,0,1,5,0
Protected Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.newLocator,0,3,0,,,,,3,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldAlwaysDoAtLeastOneAttemptAtFindingTheElement,0,10,0,,,,,14,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldContinueAttemptingToFindElement,0,12,0,,,,,15,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldContinueAttemptingToFindElements,0,14,0,,,,,17,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldThrowNoSuchElementExceptionIfElementTakesTooLongToAppear,6,10,0.6,,,,,20,
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldWorkWithCustomAnnotations,0,15,0,,,,,18,
Anonymous Class,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldWorkWithCustomAnnotations.(Anon_1),0,9,0,0,16,2,2,10,0
Public Method,org.openqa.selenium.support.pagefactory.AjaxElementLocatorTest.shouldWorkWithCustomAnnotations.(Anon_1).buildBy,0,3,0,,,,,3,
