Kind,Name,CountLine,CountLineCode,CountLineComment,CountDeclMethodAll,CountDeclMethod,CountClassDerived,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.getModeMenu.(Anon_1).itemStateChanged,5,5,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.getModeMenu.(Anon_2),6,6,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.getModeMenu.(Anon_2).itemStateChanged,5,5,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.getModeMenu.(Anon_3),10,10,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.getModeMenu.(Anon_3).itemStateChanged,9,9,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.loadPlugins,11,10,1,,,,0.1,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.setAnnotatingMode,8,8,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.setEditingMode,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.setMode,20,19,1,,,,0.05,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.setPickingMode,8,8,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotatingModalGraphMouse.setTransformingMode,8,8,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.visualization.annotations.Annotation,67,48,16,11,11,0,0.33,72,1
Public Constructor,edu.uci.ics.jung.visualization.annotations.Annotation.Annotation,7,7,0,,,,0,,
Public Enum Type,edu.uci.ics.jung.visualization.annotations.Annotation.Layer,4,4,0,2,2,0,0,100,1
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.Layer.valueOf,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.Layer.values,0,0,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.annotations.Annotation.T,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.getAnnotation,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.getLayer,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.getLocation,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.getPaint,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.isFill,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.setAnnotation,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.setFill,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.setLayer,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.setLocation,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.Annotation.setPaint,4,3,1,,,,0.33,,
Public Generic Class,edu.uci.ics.jung.visualization.annotations.AnnotationControls,97,81,5,6,6,0,0.06,66,1
Public Constructor,edu.uci.ics.jung.visualization.annotations.AnnotationControls.AnnotationControls,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.annotations.AnnotationControls.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.annotations.AnnotationControls.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getAnnotationsToolBar,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getColorChooserButton,16,15,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getColorChooserButton.(Anon_2),9,8,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getColorChooserButton.(Anon_2).actionPerformed,7,7,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getFillButton,11,10,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getFillButton.(Anon_4),5,4,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getFillButton.(Anon_4).itemStateChanged,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getLayerBox,15,13,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getLayerBox.(Anon_3),7,6,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getLayerBox.(Anon_3).itemStateChanged,5,5,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getShapeBox,28,28,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getShapeBox.(Anon_1),10,10,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getShapeBox.(Anon_1).getListCellRendererComponent,8,8,0,,,,0,,
Lambda Method,edu.uci.ics.jung.visualization.annotations.AnnotationControls.getShapeBox.(lambda_expr_1),5,5,0,,,,0,,
Public Class,edu.uci.ics.jung.visualization.annotations.AnnotationManager,128,104,7,9,9,0,0.07,60,1
Public Constructor,edu.uci.ics.jung.visualization.annotations.AnnotationManager.AnnotationManager,12,11,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.add,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.getAnnotation,7,7,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.getAnnotation,53,47,1,,,,0.02,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.getAnnotationPaintable,9,9,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.getLowerAnnotationPaintable,3,3,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.getUpperAnnotationPaintable,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.prepareRenderer,4,4,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationManager.remove,4,4,0,,,,0,,
Public Class,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable,101,83,7,7,7,0,0.08,64,1
Public Constructor,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.AnnotationPaintable,10,10,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.add,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.getAnnotations,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.paint,51,49,1,,,,0.02,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.prepareRenderer,4,4,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.remove,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationPaintable.useTransform,3,3,0,,,,0,,
Public Class,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer,151,60,74,13,13,0,1.23,84,2
Public Constructor,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.AnnotationRenderer,5,4,1,,,,0.25,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.firePropertyChange,10,5,5,,,,1,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.firePropertyChange,5,1,4,,,,4,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.getAnnotationRendererComponent,18,9,7,,,,0.78,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.isOpaque,14,10,4,,,,0.4,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.repaint,5,1,4,,,,4,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.repaint,5,1,4,,,,4,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.revalidate,5,1,4,,,,4,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.setBackground,9,3,6,,,,2,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.setForeground,9,3,6,,,,2,,
Protected Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.setValue,10,3,7,,,,2.33,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.updateUI,11,5,6,,,,1.2,,
Public Method,edu.uci.ics.jung.visualization.annotations.AnnotationRenderer.validate,5,1,4,,,,4,,
Package,edu.uci.ics.jung.visualization.control,4754,2952,1248,,313,,0.42,,
Public Class,edu.uci.ics.jung.visualization.control.AbsoluteCrossoverScalingControl,37,18,15,4,1,0,0.83,0,2
Public Method,edu.uci.ics.jung.visualization.control.AbsoluteCrossoverScalingControl.scale,27,15,9,,,,0.6,,
Public Abstract Class,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin,53,23,21,6,6,12,0.91,66,1
Public Constructor,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.AbstractGraphMousePlugin,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.checkModifiers,7,3,4,,,,1.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.getCursor,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.getModifiers,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.setCursor,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractGraphMousePlugin.setModifiers,4,3,1,,,,0.33,,
Public Abstract Class,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse,240,154,67,29,16,4,0.44,87,2
Protected Constructor,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.AbstractModalGraphMouse,4,4,0,,,,0,,
Class,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.ModeListener,6,5,1,1,1,0,0.2,0,1
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.ModeListener.itemStateChanged,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.addItemListener,4,3,1,,,,0.33,,
Protected Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.fireItemStateChanged,17,8,9,,,,1.13,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getItemListeners,11,3,8,,,,2.67,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeComboBox,9,8,1,,,,0.13,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeKeyListener,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeListener,6,6,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu,54,47,6,,,,0.13,,
Anonymous Class,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_1),6,6,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_1).itemStateChanged,5,5,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_2),6,6,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_2).itemStateChanged,5,5,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_3),10,10,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getModeMenu.(Anon_3).itemStateChanged,9,9,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.getSelectedObjects,9,9,0,,,,0,,
Protected Abstract Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.loadPlugins,2,1,1,,,,1,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.removeItemListener,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.setMode,18,17,1,,,,0.06,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.setModeKeyListener,4,3,1,,,,0.33,,
Protected Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.setPickingMode,7,7,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.setTransformingMode,7,7,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractModalGraphMouse.setZoomAtMouse,4,3,1,,,,0.33,,
Public Abstract Class,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin,34,25,1,14,8,2,0.04,0,2
Public Constructor,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.AbstractPopupGraphMousePlugin,3,3,0,,,,0,,
Public Constructor,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.AbstractPopupGraphMousePlugin,3,3,0,,,,0,,
Protected Abstract Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.handlePopup,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.mouseClicked,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.mouseEntered,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.mouseExited,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.mousePressed,6,6,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AbstractPopupGraphMousePlugin.mouseReleased,7,6,1,,,,0.17,,
Public Generic Class,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin,120,77,31,15,9,1,0.4,77,2
Public Constructor,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.AnimatedPickingGraphMousePlugin,4,3,1,,,,0.33,,
Public Constructor,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.AnimatedPickingGraphMousePlugin,9,4,5,,,,1.25,,
TypeVariable,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseClicked,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseDragged,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseEntered,5,4,1,,,,0.25,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseExited,5,4,1,,,,0.25,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseMoved,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mousePressed,25,19,6,,,,0.32,,
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseReleased,45,34,9,,,,0.26,,
Anonymous Class,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseReleased.(Anon_1),14,13,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.visualization.control.AnimatedPickingGraphMousePlugin.mouseReleased.(Anon_1).run,12,12,0,,,,0,,
Public Class,edu.uci.ics.jung.visualization.control.CrossoverScalingControl,59,33,19,3,3,1,0.58,0,1
Public Method,edu.uci.ics.jung.visualization.control.CrossoverScalingControl.getCrossover,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.control.CrossoverScalingControl.scale,30,24,3,,,,0.13,,
Public Method,edu.uci.ics.jung.visualization.control.CrossoverScalingControl.setCrossover,8,3,5,,,,1.67,,
Public Generic Class,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects,114,91,4,9,9,0,0.04,77,1
Class,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.ArrowPaintable,16,13,1,2,2,0,0.08,0,1
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.ArrowPaintable.paint,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.ArrowPaintable.useTransform,3,3,0,,,,0,,
Public Constructor,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.CubicCurveEdgeEffects,6,6,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.E,0,0,0,0,0,0,0,0,1
Class,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.EdgePaintable,16,13,1,2,2,0,0.08,0,1
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.EdgePaintable.paint,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.EdgePaintable.useTransform,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.endArrowEffects,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.endEdgeEffects,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.midArrowEffects,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.midEdgeEffects,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.startArrowEffects,4,4,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.startEdgeEffects,4,4,0,,,,0,,
Private Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.transformArrowShape,14,12,0,,,,0,,
Private Method,edu.uci.ics.jung.visualization.control.CubicCurveEdgeEffects.transformEdgeShape,17,14,1,,,,0.07,,
Public Generic Class,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse,78,47,23,32,3,4,0.49,0,3
Public Constructor,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.DefaultModalGraphMouse,4,3,1,,,,0.33,,
Public Constructor,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.DefaultModalGraphMouse,11,5,6,,,,1.2,,
TypeVariable,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.E,0,0,0,0,0,0,0,0,1
Public Static Class,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.ModeKeyAdapter,28,25,0,3,3,0,0,22,2
Public Constructor,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.ModeKeyAdapter.ModeKeyAdapter,3,3,0,,,,0,,
Public Constructor,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.ModeKeyAdapter.ModeKeyAdapter,5,5,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.ModeKeyAdapter.keyTyped,11,11,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.N,0,0,0,0,0,0,0,0,1
Protected Method,edu.uci.ics.jung.visualization.control.DefaultModalGraphMouse.loadPlugins,12,10,1,,,,0.1,,
Public Generic Interface,edu.uci.ics.jung.visualization.control.EdgeEffects,14,8,0,6,6,1,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.control.EdgeEffects.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.control.EdgeEffects.N,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.endArrowEffects,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.endEdgeEffects,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.midArrowEffects,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.midEdgeEffects,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.startArrowEffects,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeEffects.startEdgeEffects,1,1,0,,,,0,,
Public Generic Interface,edu.uci.ics.jung.visualization.control.EdgeSupport,10,6,0,4,4,1,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.control.EdgeSupport.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.control.EdgeSupport.N,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.visualization.control.EdgeSupport.abort,1,1,0,,,,0,,
